clube,imagem,caminho_local,tamanho_original_kb,tamanho_comprimido_kb
SANTOS,39281fc8.jpg,imagens\SANTOS\39281fc8.jpg,1642.6,142.1
SANTOS,00bca93f.jpg,imagens\SANTOS\00bca93f.jpg,1897.3,166.9
SANTOS,f9cc3557.jpg,imagens\SANTOS\f9cc3557.jpg,2202.2,232.6
SANTOS,10b9e755.jpg,imagens\SANTOS\10b9e755.jpg,3142.2,243.9
SANTOS,37fd2729.jpg,imagens\SANTOS\37fd2729.jpg,105.4,94.5
SANTOS,fd7c2b29.jpg,imagens\SANTOS\fd7c2b29.jpg,3001.7,178
SANTOS,5df843bf.jpg,imagens\SANTOS\5df843bf.jpg,3370.9,150.5
SANTOS,c29afa5c.jpg,imagens\SANTOS\c29afa5c.jpg,3580.1,187.3
SANTOS,5957710e.jpg,imagens\SANTOS\5957710e.jpg,9502,147.7
SANTOS,4c319467.jpg,imagens\SANTOS\4c319467.jpg,2156.8,88.4
SANTOS,6a30a12d.jpg,imagens\SANTOS\6a30a12d.jpg,1697.9,42.1
SANTOS,99cc1a45.jpg,imagens\SANTOS\99cc1a45.jpg,2066.1,174.7
SANTOS,baa0f4e9.jpg,imagens\SANTOS\baa0f4e9.jpg,9061,155.1
SANTOS,99be0a21.jpg,imagens\SANTOS\99be0a21.jpg,13819.7,136.4
SANTOS,22cb03da.jpg,imagens\SANTOS\22cb03da.jpg,1884.6,169.7
SANTOS,1b7be1a3.jpg,imagens\SANTOS\1b7be1a3.jpg,8993.9,146.7
SANTOS,3d545702.jpg,imagens\SANTOS\3d545702.jpg,14702,176.6
SANTOS,5d958d7b.jpg,imagens\SANTOS\5d958d7b.jpg,12065.4,198.9
SANTOS,b1fd8651.jpg,imagens\SANTOS\b1fd8651.jpg,2273,301.6
SANTOS,03c53c26.jpg,imagens\SANTOS\03c53c26.jpg,5424.4,215.5
SANTOS,a6155e19.jpg,imagens\SANTOS\a6155e19.jpg,2369.9,305.9
SANTOS,279bc85b.jpg,imagens\SANTOS\279bc85b.jpg,5973.1,203.7
SANTOS,c55eee1e.jpg,imagens\SANTOS\c55eee1e.jpg,2625.3,338.3
SANTOS,627e04d6.jpg,imagens\SANTOS\627e04d6.jpg,2503,329.5
SANTOS,721a80a1.jpg,imagens\SANTOS\721a80a1.jpg,13942.3,133.5
SANTOS,6bf3b01c.jpg,imagens\SANTOS\6bf3b01c.jpg,4315.5,180.9
SANTOS,e3cc9d6d.jpg,imagens\SANTOS\e3cc9d6d.jpg,9233.8,128.5
SANTOS,704e3921.jpg,imagens\SANTOS\704e3921.jpg,3423,86
SANTOS,0d17b5bd.jpg,imagens\SANTOS\0d17b5bd.jpg,6713.3,288.8
SANTOS,710005e9.jpg,imagens\SANTOS\710005e9.jpg,6027.5,270
SANTOS,eaa29075.jpg,imagens\SANTOS\eaa29075.jpg,5066.9,195.4
SANTOS,60003c80.jpg,imagens\SANTOS\60003c80.jpg,6245.5,182
SANTOS,399bb383.jpg,imagens\SANTOS\399bb383.jpg,3473.7,183.4
SANTOS,f63ef87a.jpg,imagens\SANTOS\f63ef87a.jpg,5424.9,166
SANTOS,b22213bd.jpg,imagens\SANTOS\b22213bd.jpg,6651.7,325.4
SANTOS,65ba7eb0.jpg,imagens\SANTOS\65ba7eb0.jpg,4316.6,200.9
SANTOS,f8c8f1de.jpg,imagens\SANTOS\f8c8f1de.jpg,3016.3,179.2
SANTOS,da9f4e4c.jpg,imagens\SANTOS\da9f4e4c.jpg,5354.5,175.2
SANTOS,7247d2f7.jpg,imagens\SANTOS\7247d2f7.jpg,3491.3,169.2
SANTOS,ce038a57.jpg,imagens\SANTOS\ce038a57.jpg,3405.1,165.8
SANTOS,c777486b.jpg,imagens\SANTOS\c777486b.jpg,4972.2,143.4
SANTOS,6faec367.jpg,imagens\SANTOS\6faec367.jpg,3774.5,169.8
SANTOS,8d269430.jpg,imagens\SANTOS\8d269430.jpg,5036.1,278.1
SANTOS,d3a78985.jpg,imagens\SANTOS\d3a78985.jpg,5140.4,189.6
SANTOS,7bc3b313.jpg,imagens\SANTOS\7bc3b313.jpg,5155.1,255
SANTOS,21b7c114.jpg,imagens\SANTOS\21b7c114.jpg,3580.3,186.7
SANTOS,7e04a79c.jpg,imagens\SANTOS\7e04a79c.jpg,7176.7,134.7
SANTOS,511e199e.jpg,imagens\SANTOS\511e199e.jpg,6040.2,223.5
SANTOS,23b6bcda.jpg,imagens\SANTOS\23b6bcda.jpg,5781.9,219.9
SANTOS,4265adba.jpg,imagens\SANTOS\4265adba.jpg,5012.1,152.2
SANTOS,cf3e261a.jpg,imagens\SANTOS\cf3e261a.jpg,5947.1,206.9
SANTOS,ae884fde.jpg,imagens\SANTOS\ae884fde.jpg,3159.8,60.5
SANTOS,1b68f6d2.jpg,imagens\SANTOS\1b68f6d2.jpg,6870.7,119.9
SANTOS,76e0b0d9.jpg,imagens\SANTOS\76e0b0d9.jpg,5714.8,305.6
SANTOS,cdb04c80.jpg,imagens\SANTOS\cdb04c80.jpg,5645,153.1
SANTOS,5990bfb9.jpg,imagens\SANTOS\5990bfb9.jpg,4366.1,144.2
SANTOS,39a954d8.jpg,imagens\SANTOS\39a954d8.jpg,3407.5,158.7
SANTOS,0b8ecb7c.jpg,imagens\SANTOS\0b8ecb7c.jpg,6498,213.1
SANTOS,aa277750.jpg,imagens\SANTOS\aa277750.jpg,5686.7,245.6
SANTOS,05373376.jpg,imagens\SANTOS\05373376.jpg,6485.9,180
SANTOS,ff47ba76.jpg,imagens\SANTOS\ff47ba76.jpg,6059.6,174
SANTOS,10703e79.jpg,imagens\SANTOS\10703e79.jpg,8903.4,115.3
SANTOS,3635e76c.jpg,imagens\SANTOS\3635e76c.jpg,8820.2,252.9
SANTOS,e0d50c2b.jpg,imagens\SANTOS\e0d50c2b.jpg,4435.6,256.3
SASSUOLO,71c506a0.jpg,imagens\SASSUOLO\71c506a0.jpg,1485.5,106.6
SASSUOLO,23107535.jpg,imagens\SASSUOLO\23107535.jpg,1402.5,131.2
SENEGAL,033500a7.jpg,imagens\SENEGAL\033500a7.jpg,1980.1,143.2
SENEGAL,c5860465.jpg,imagens\SENEGAL\c5860465.jpg,2400.7,176.7
SENEGAL,a4cb6bd3.jpg,imagens\SENEGAL\a4cb6bd3.jpg,1876.8,133.6
SENEGAL,7c030292.jpg,imagens\SENEGAL\7c030292.jpg,2654.2,197.9
SENEGAL,c418c944.jpg,imagens\SENEGAL\c418c944.jpg,3840.9,202.5
SENEGAL,d9174334.jpg,imagens\SENEGAL\d9174334.jpg,2687.1,174.2
SENEGAL,e0106a85.jpg,imagens\SENEGAL\e0106a85.jpg,1940.2,170.1
SENEGAL,a5ccac52.jpg,imagens\SENEGAL\a5ccac52.jpg,2670.9,246.9
SEVILLA,f49ef9a6.jpg,imagens\SEVILLA\f49ef9a6.jpg,210.7,214.3
SEVILLA,38c51990.jpg,imagens\SEVILLA\38c51990.jpg,288.5,290.7
SEVILLA,78f69a2c.jpg,imagens\SEVILLA\78f69a2c.jpg,205,155.7
SEVILLA,082fe3c9.jpg,imagens\SEVILLA\082fe3c9.jpg,268.3,267.4
SEVILLA,4c787a34.jpg,imagens\SEVILLA\4c787a34.jpg,65.9,51.3
SEVILLA,ecdb7a9c.jpg,imagens\SEVILLA\ecdb7a9c.jpg,185.8,143.5
SEVILLA,acdf3221.jpg,imagens\SEVILLA\acdf3221.jpg,114.2,79.5
SHAKTAR DONETSK,d08d3085.jpg,imagens\SHAKTAR DONETSK\d08d3085.jpg,413.9,212.1
SHAKTAR DONETSK,efd57d59.jpg,imagens\SHAKTAR DONETSK\efd57d59.jpg,531.7,275.6
SHAKTAR DONETSK,9e60dcc7.jpg,imagens\SHAKTAR DONETSK\9e60dcc7.jpg,2772,230.9
SHAKTAR DONETSK,7477104c.jpg,imagens\SHAKTAR DONETSK\7477104c.jpg,3486.4,303.1
SHEFFIELD,d23e88cc.jpg,imagens\SHEFFIELD\d23e88cc.jpg,663.4,303.9
SHEFFIELD,a0cdd308.jpg,imagens\SHEFFIELD\a0cdd308.jpg,552.5,256.6
SOUTHAMPTON,6ad3feeb.jpg,imagens\SOUTHAMPTON\6ad3feeb.jpg,1063.3,244.5
SOUTHAMPTON,2d81b00d.jpg,imagens\SOUTHAMPTON\2d81b00d.jpg,1014.1,222.5
SPORT,6e63acd4.jpg,imagens\SPORT\6e63acd4.jpg,124.2,117.6
SPORT,53baf03d.jpg,imagens\SPORT\53baf03d.jpg,1451.1,155.9
SPORT,6941f4c6.jpg,imagens\SPORT\6941f4c6.jpg,331.1,246
SPORT,cd9f8656.jpg,imagens\SPORT\cd9f8656.jpg,1445.8,152.9
SPORT,513199a3.jpg,imagens\SPORT\513199a3.jpg,140.7,120.6
SPORT,b4b16041.jpg,imagens\SPORT\b4b16041.jpg,2192.1,128.6
SPORT,b1474483.jpg,imagens\SPORT\b1474483.jpg,4246,133
SPORT,be4c5ab2.jpg,imagens\SPORT\be4c5ab2.jpg,2314.7,145.9
SPORT,8dd40012.jpg,imagens\SPORT\8dd40012.jpg,129.6,121
SPORT,c0d46355.jpg,imagens\SPORT\c0d46355.jpg,7626.2,343.9
SPORT,87cb48eb.jpg,imagens\SPORT\87cb48eb.jpg,8321.8,316.4
SPORT,ead4940c.jpg,imagens\SPORT\ead4940c.jpg,6005.7,258.3
SPORT,5ce2ed05.jpg,imagens\SPORT\5ce2ed05.jpg,5416,164.2
SPORT,82ade8c1.jpg,imagens\SPORT\82ade8c1.jpg,8813.7,192.9
SPORT,7a55c312.jpg,imagens\SPORT\7a55c312.jpg,7628.5,167.2
SPORT,4b2894db.jpg,imagens\SPORT\4b2894db.jpg,8629,165.2
SPORTING,2a88bef9.jpg,imagens\SPORTING\2a88bef9.jpg,136.7,122.6
SPORTING,12379968.jpg,imagens\SPORTING\12379968.jpg,171.8,140.3
SPORTING,fc7b56c7.jpg,imagens\SPORTING\fc7b56c7.jpg,2215,287.3
SPORTING,3724e118.jpg,imagens\SPORTING\3724e118.jpg,2917.5,354.7
SPORTING,558da3a2.jpg,imagens\SPORTING\558da3a2.jpg,2575.4,341.3
SPORTING,9e70011f.jpg,imagens\SPORTING\9e70011f.jpg,2341.5,183.2
SPORTING,582962b2.jpg,imagens\SPORTING\582962b2.jpg,2639.6,311.7
SPORTING,ed91c785.jpg,imagens\SPORTING\ed91c785.jpg,3331.6,331
SPORTING,822d1c6e.jpg,imagens\SPORTING\822d1c6e.jpg,2374.2,306.3
SPORTING,b4af6686.jpg,imagens\SPORTING\b4af6686.jpg,2905.5,333.9
SPORTING,5d6c43ad.jpg,imagens\SPORTING\5d6c43ad.jpg,2592.2,214.8
STADE RENNAIS,69646185.jpg,imagens\STADE RENNAIS\69646185.jpg,368.2,231.2
STADE RENNAIS,a0fdbbd0.jpg,imagens\STADE RENNAIS\a0fdbbd0.jpg,374.1,239
STRASBOURG,5c71063e.jpg,imagens\STRASBOURG\5c71063e.jpg,464.8,79.9
STRASBOURG,0a276c90.jpg,imagens\STRASBOURG\0a276c90.jpg,396.9,66.2
STUTTGART,a0a2dbe4.jpg,imagens\STUTTGART\a0a2dbe4.jpg,354.9,135.4
STUTTGART,65253cfb.jpg,imagens\STUTTGART\65253cfb.jpg,263.9,146.8
STUTTGART,a4bcc4cd.jpg,imagens\STUTTGART\a4bcc4cd.jpg,433.6,163.7
STUTTGART,689cb3c6.jpg,imagens\STUTTGART\689cb3c6.jpg,441.8,140.8
STUTTGART,b4c3a2a4.jpg,imagens\STUTTGART\b4c3a2a4.jpg,218.6,137.5
STUTTGART,da7c437b.jpg,imagens\STUTTGART\da7c437b.jpg,285,169.8
SUNDERLAND,0868ac3a.jpg,ERRO,0,0
SUNDERLAND,abe1dd30.jpg,imagens\SUNDERLAND\abe1dd30.jpg,4588.7,244.5
SUNDERLAND,d2275e75.jpg,imagens\SUNDERLAND\d2275e75.jpg,2886,200.9
SUNDERLAND,b19d64d8.jpg,imagens\SUNDERLAND\b19d64d8.jpg,4499.6,247.3
SUNDERLAND,f86d0c29.jpg,imagens\SUNDERLAND\f86d0c29.jpg,2749.8,277.5
SUNDERLAND,5202d8e4.jpg,ERRO,0,0
SUNDERLAND,455ffea9.jpg,imagens\SUNDERLAND\455ffea9.jpg,2645.9,257
SUNDERLAND,aa35149d.jpg,ERRO,0,0
SUNDERLAND,71b21980.jpg,imagens\SUNDERLAND\71b21980.jpg,1428.5,287.6
SUNDERLAND,346fa6d5.jpg,imagens\SUNDERLAND\346fa6d5.jpg,1094.1,216.4
SUNDERLAND,d4e0b56a.jpg,imagens\SUNDERLAND\d4e0b56a.jpg,1170.3,209.3
SUNDERLAND,becc2b16.jpg,imagens\SUNDERLAND\becc2b16.jpg,1033.8,203.3
SUNDERLAND,a2bb6250.jpg,imagens\SUNDERLAND\a2bb6250.jpg,1219.8,288.1
SUNDERLAND,f8775654.jpg,imagens\SUNDERLAND\f8775654.jpg,1177.9,277.9
SUNDERLAND,862b0296.jpg,imagens\SUNDERLAND\862b0296.jpg,1225.9,209.5
SUNDERLAND,83920958.jpg,imagens\SUNDERLAND\83920958.jpg,1795.5,346.6
SUNDERLAND,b45f2fe2.jpg,imagens\SUNDERLAND\b45f2fe2.jpg,1750.8,349.7
SUNDERLAND,be35d798.jpg,imagens\SUNDERLAND\be35d798.jpg,1128.6,234.2
SUNDERLAND,4cf2c89b.jpg,imagens\SUNDERLAND\4cf2c89b.jpg,1842.5,302.6
SUNDERLAND,15a6fbf4.jpg,imagens\SUNDERLAND\15a6fbf4.jpg,1887.5,281.7
SUNDERLAND,ca1a65b2.jpg,imagens\SUNDERLAND\ca1a65b2.jpg,1409,294.8
SUNDERLAND,99007eab.jpg,imagens\SUNDERLAND\99007eab.jpg,1277.7,294.2
SUÉCIA,82b577cc.jpg,imagens\SUÉCIA\82b577cc.jpg,903.6,324.3
SUÉCIA,8cdbe541.jpg,imagens\SUÉCIA\8cdbe541.jpg,684,266.6
SUÉCIA,44af3447.jpg,imagens\SUÉCIA\44af3447.jpg,785.6,287.6
SUÉCIA,6a6d3247.jpg,imagens\SUÉCIA\6a6d3247.jpg,848.6,262.2
SUÉCIA,b9dd4a48.jpg,imagens\SUÉCIA\b9dd4a48.jpg,730.6,289.8
SUÉCIA,d1be65f8.jpg,imagens\SUÉCIA\d1be65f8.jpg,932.3,341.2
SUÉCIA,d130baa8.jpg,imagens\SUÉCIA\d130baa8.jpg,4064,137.9
SUÉCIA,81f09fbb.jpg,imagens\SUÉCIA\81f09fbb.jpg,4120.5,149.7
SUÉCIA,3609d690.jpg,imagens\SUÉCIA\3609d690.jpg,4484.5,177.8
SUÉCIA,578fbc50.jpg,imagens\SUÉCIA\578fbc50.jpg,4883.4,153.5
SUÍÇA,60eea771.jpg,ERRO,0,0
SUÍÇA,4cae28c8.jpg,ERRO,0,0
SUÍÇA,eae24eff.jpg,imagens\SUÍÇA\eae24eff.jpg,818.4,310
SUÍÇA,d28fc921.jpg,imagens\SUÍÇA\d28fc921.jpg,6204,239
SUÍÇA,e13e4242.jpg,imagens\SUÍÇA\e13e4242.jpg,840.2,310.1
SUÍÇA,0219a276.jpg,imagens\SUÍÇA\0219a276.jpg,6632,255.5
SUÍÇA,5071573e.jpg,imagens\SUÍÇA\5071573e.jpg,4911,245.3
SUÍÇA,dac14145.jpg,imagens\SUÍÇA\dac14145.jpg,5046.2,207.3
SUÍÇA,bb09631d.jpg,imagens\SUÍÇA\bb09631d.jpg,4548.6,149.4
SUÍÇA,743a4096.jpg,imagens\SUÍÇA\743a4096.jpg,4709.8,169.9
SUÍÇA,67d7aa99.jpg,imagens\SUÍÇA\67d7aa99.jpg,5538.2,262.2
SUÍÇA,64bdac24.jpg,imagens\SUÍÇA\64bdac24.jpg,4765.3,184.7
SUÍÇA,28faaaa4.jpg,imagens\SUÍÇA\28faaaa4.jpg,4303.1,164.7
SUÍÇA,70c22aa1.jpg,imagens\SUÍÇA\70c22aa1.jpg,4782,168.8
SUÍÇA,682ad58e.jpg,imagens\SUÍÇA\682ad58e.jpg,4019.1,144.6
SUÍÇA,af14f72e.jpg,imagens\SUÍÇA\af14f72e.jpg,4402.8,164.7
SUÍÇA,31cfa889.jpg,imagens\SUÍÇA\31cfa889.jpg,4752.8,177.8
SUÍÇA,02eb03ea.jpg,imagens\SUÍÇA\02eb03ea.jpg,4426.2,156
SUÍÇA,ff8db744.jpg,imagens\SUÍÇA\ff8db744.jpg,4731.2,177.3
SUÍÇA,c6538948.jpg,imagens\SUÍÇA\c6538948.jpg,5016.9,199.9
SUÍÇA,178df74c.jpg,imagens\SUÍÇA\178df74c.jpg,5105.2,186.4
SUÍÇA,b4b796f8.jpg,imagens\SUÍÇA\b4b796f8.jpg,5296.7,221.2
SÃO PAULO,f3cc8d44.jpg,imagens\SÃO PAULO\f3cc8d44.jpg,162.9,140.1
SÃO PAULO,27ffc2d1.jpg,imagens\SÃO PAULO\27ffc2d1.jpg,159.7,136.2
SÃO PAULO,84161407.jpg,imagens\SÃO PAULO\84161407.jpg,141.5,121.4
SÃO PAULO,4850f5fd.jpg,imagens\SÃO PAULO\4850f5fd.jpg,3377.6,346
SÃO PAULO,a117ba8c.jpg,imagens\SÃO PAULO\a117ba8c.jpg,3033.9,242.2
SÃO PAULO,198e8444.jpg,imagens\SÃO PAULO\198e8444.jpg,2026.7,121.5
SÃO PAULO,5ab14c6f.jpg,imagens\SÃO PAULO\5ab14c6f.jpg,204.5,170.1
SÃO PAULO,09698cb0.jpg,imagens\SÃO PAULO\09698cb0.jpg,4068.1,118.5
SÃO PAULO,03fbf6ed.jpg,imagens\SÃO PAULO\03fbf6ed.jpg,134.8,116.8
SÃO PAULO,4262337e.jpg,imagens\SÃO PAULO\4262337e.jpg,4342.4,124.2
SÃO PAULO,07dce951.jpg,imagens\SÃO PAULO\07dce951.jpg,8272.7,144.4
SÃO PAULO,2fc76a69.jpg,imagens\SÃO PAULO\2fc76a69.jpg,2091,144.9
SÃO PAULO,56e73f13.jpg,imagens\SÃO PAULO\56e73f13.jpg,11192.2,177.1
SÃO PAULO,c54efabf.jpg,imagens\SÃO PAULO\c54efabf.jpg,176.9,149.3
SÃO PAULO,7d019357.jpg,ERRO,0,0
SÃO PAULO,50f178b9.jpg,ERRO,0,0
SÃO PAULO,351ff8a9.jpg,ERRO,0,0
SÃO PAULO,6f172d28.jpg,imagens\SÃO PAULO\6f172d28.jpg,136.2,128.6
SÃO PAULO,2d35aecd.jpg,imagens\SÃO PAULO\2d35aecd.jpg,112.4,108.6
SÃO PAULO,38fbe520.jpg,imagens\SÃO PAULO\38fbe520.jpg,8902.6,155.2
SÃO PAULO,6a747f39.jpg,imagens\SÃO PAULO\6a747f39.jpg,8883.2,151.5
SÃO PAULO,b696d680.jpg,imagens\SÃO PAULO\b696d680.jpg,429.7,151
SÃO PAULO,23c7366c.jpg,imagens\SÃO PAULO\23c7366c.jpg,141.3,133.1
SÃO PAULO,2fb6ecff.jpg,imagens\SÃO PAULO\2fb6ecff.jpg,302.3,309.6
SÃO PAULO,7c025e5f.jpg,imagens\SÃO PAULO\7c025e5f.jpg,238.9,239.7
SÃO PAULO,7298637c.jpg,imagens\SÃO PAULO\7298637c.jpg,262.9,265.3
SÃO PAULO,df7c53fb.jpg,imagens\SÃO PAULO\df7c53fb.jpg,111.7,111.2
SÃO PAULO,b4eb1f0f.jpg,imagens\SÃO PAULO\b4eb1f0f.jpg,169.5,175.8
SÃO PAULO,b48a9ed0.jpg,imagens\SÃO PAULO\b48a9ed0.jpg,268.5,272.1
SÃO PAULO,90c98337.jpg,imagens\SÃO PAULO\90c98337.jpg,167.5,168.4
SÃO PAULO,578e27f8.jpg,imagens\SÃO PAULO\578e27f8.jpg,405.9,133.3
SÃO PAULO,d1bfb6da.jpg,ERRO,0,0
SÃO PAULO,a8daa5b3.jpg,imagens\SÃO PAULO\a8daa5b3.jpg,240.4,153.5
SÃO PAULO,ada85b0a.jpg,imagens\SÃO PAULO\ada85b0a.jpg,273.4,198
SÃO PAULO,4c6cce07.jpg,imagens\SÃO PAULO\4c6cce07.jpg,266,278.1
SÃO PAULO,7b63d2df.jpg,imagens\SÃO PAULO\7b63d2df.jpg,315.8,320.4
SÃO PAULO,80a0db8b.jpg,imagens\SÃO PAULO\80a0db8b.jpg,345,351.5
SÃO PAULO,128407a3.jpg,ERRO,0,0
SÃO PAULO,b66dfbc7.jpg,imagens\SÃO PAULO\b66dfbc7.jpg,181.7,176.7
SÃO PAULO,3c968273.jpg,imagens\SÃO PAULO\3c968273.jpg,5453,197.4
SÃO PAULO,d5af0907.jpg,imagens\SÃO PAULO\d5af0907.jpg,504.8,208.9
SÃO PAULO,b1d60d41.jpg,imagens\SÃO PAULO\b1d60d41.jpg,144.7,150.8
SÃO PAULO,b5d54857.jpg,imagens\SÃO PAULO\b5d54857.jpg,160.9,163.8
SÃO PAULO,923dcec6.jpg,ERRO,0,0
SÃO PAULO,f20e665f.jpg,imagens\SÃO PAULO\f20e665f.jpg,7995.7,122.1
SÃO PAULO,2ea31844.jpg,ERRO,0,0
SÃO PAULO,7c844266.jpg,imagens\SÃO PAULO\7c844266.jpg,151,162.3
SÃO PAULO,7e9f1393.jpg,ERRO,0,0
SÃO PAULO,5071a4ff.jpg,imagens\SÃO PAULO\5071a4ff.jpg,3467.4,115.7
SÃO PAULO,ffc0a109.jpg,imagens\SÃO PAULO\ffc0a109.jpg,15393.2,173.7
SÃO PAULO,f843eb86.jpg,imagens\SÃO PAULO\f843eb86.jpg,4139.9,140.1
SÃO PAULO,74300dfa.jpg,imagens\SÃO PAULO\74300dfa.jpg,4211.6,153.6
SÃO PAULO,5a8b9a8d.jpg,imagens\SÃO PAULO\5a8b9a8d.jpg,3494.8,119.8
SÃO PAULO,e7760f4f.jpg,imagens\SÃO PAULO\e7760f4f.jpg,228,223.5
SÃO PAULO,334cfbb5.jpg,imagens\SÃO PAULO\334cfbb5.jpg,453.4,188.6
SÃO PAULO,5d194ead.jpg,imagens\SÃO PAULO\5d194ead.jpg,4503.3,146.8
SÃO PAULO,b10b77e4.jpg,imagens\SÃO PAULO\b10b77e4.jpg,5336,161.7
SÃO PAULO,a013c4d7.jpg,imagens\SÃO PAULO\a013c4d7.jpg,4778.1,227
SÃO PAULO,9682fbb3.jpg,imagens\SÃO PAULO\9682fbb3.jpg,4315.9,224.3
SÃO PAULO,d08179d0.jpg,imagens\SÃO PAULO\d08179d0.jpg,3741.5,138.3
SÃO PAULO,cba63a2b.jpg,imagens\SÃO PAULO\cba63a2b.jpg,3981.8,147.1
SÃO PAULO,4dbc8c32.jpg,imagens\SÃO PAULO\4dbc8c32.jpg,5015.3,228.6
SÃO PAULO,1c97e5ac.jpg,imagens\SÃO PAULO\1c97e5ac.jpg,2880.7,186.6
SÃO PAULO,8793843d.jpg,imagens\SÃO PAULO\8793843d.jpg,4450,156.5
SÃO PAULO,449639d4.jpg,imagens\SÃO PAULO\449639d4.jpg,4658.2,141.5
SÃO PAULO,5f8e7e72.jpg,imagens\SÃO PAULO\5f8e7e72.jpg,3416.9,175.3
SÃO PAULO,5ec08f41.jpg,imagens\SÃO PAULO\5ec08f41.jpg,2546.7,330.4
SÃO PAULO,123fe632.jpg,imagens\SÃO PAULO\123fe632.jpg,4337.4,145.3
SÃO PAULO,b66c3588.jpg,imagens\SÃO PAULO\b66c3588.jpg,2665.3,173.4
SÃO PAULO,9f9265ac.jpg,imagens\SÃO PAULO\9f9265ac.jpg,3429.7,173.5
SÃO PAULO,357c4426.jpg,imagens\SÃO PAULO\357c4426.jpg,10259.9,174.9
SÃO PAULO,709a45d4.jpg,imagens\SÃO PAULO\709a45d4.jpg,4202.9,174.4
SÃO PAULO,5ef5d572.jpg,imagens\SÃO PAULO\5ef5d572.jpg,4428,151.7
SÃO PAULO,f6fc0642.jpg,imagens\SÃO PAULO\f6fc0642.jpg,2636.4,175
SÃO PAULO,583082c6.jpg,imagens\SÃO PAULO\583082c6.jpg,4802.7,147.9
SÃO PAULO,2120610a.jpg,imagens\SÃO PAULO\2120610a.jpg,2586.5,169.7
SÃO PAULO,f1f86c8b.jpg,imagens\SÃO PAULO\f1f86c8b.jpg,2568.9,328.2
SÃO PAULO,c31b6087.jpg,imagens\SÃO PAULO\c31b6087.jpg,5284.4,171.9
SÃO PAULO,f110a674.jpg,imagens\SÃO PAULO\f110a674.jpg,4642.1,179.5
SÃO PAULO,17c4f935.jpg,imagens\SÃO PAULO\17c4f935.jpg,6912.4,153.8
SÃO PAULO,a142e08a.jpg,imagens\SÃO PAULO\a142e08a.jpg,264.2,262.2
SÃO PAULO,93fd41dc.jpg,imagens\SÃO PAULO\93fd41dc.jpg,10664.9,177.6
SÃO PAULO,e9e30f0e.jpg,imagens\SÃO PAULO\e9e30f0e.jpg,9552.2,194.4
SÃO PAULO,adc32c57.jpg,imagens\SÃO PAULO\adc32c57.jpg,8067.6,150
SÃO PAULO,8d8162c9.jpg,imagens\SÃO PAULO\8d8162c9.jpg,2443.5,323.3
SÃO PAULO,09d67476.jpg,imagens\SÃO PAULO\09d67476.jpg,4977,151.8
SÃO PAULO,86406af7.jpg,imagens\SÃO PAULO\86406af7.jpg,8513.2,175.1
TORINO,c5c0d95e.jpg,imagens\TORINO\c5c0d95e.jpg,511,320.5
TORINO,749168e1.jpg,imagens\TORINO\749168e1.jpg,1003.8,359.1
TOTTENHAM,e4c634f9.jpg,ERRO,0,0
TOTTENHAM,77892fa5.jpg,ERRO,0,0
TOTTENHAM,8501f2b5.jpg,imagens\TOTTENHAM\8501f2b5.jpg,283.5,287.8
TOTTENHAM,c695fa5f.jpg,imagens\TOTTENHAM\c695fa5f.jpg,340.6,141.9
TOTTENHAM,27cdaf98.jpg,imagens\TOTTENHAM\27cdaf98.jpg,267.2,257.5
TOTTENHAM,be202628.jpg,ERRO,0,0
TOTTENHAM,ddb3ba6a.jpg,imagens\TOTTENHAM\ddb3ba6a.jpg,360,127.8
TOTTENHAM,6157c27c.jpg,imagens\TOTTENHAM\6157c27c.jpg,610.8,203.3
TOTTENHAM,82984df4.jpg,imagens\TOTTENHAM\82984df4.jpg,568.1,188.2
TOTTENHAM,3d0fc4d0.jpg,imagens\TOTTENHAM\3d0fc4d0.jpg,155.5,161.3
TOTTENHAM,b9ac3af4.jpg,imagens\TOTTENHAM\b9ac3af4.jpg,2902.2,270.2
TOTTENHAM,c675bd77.jpg,imagens\TOTTENHAM\c675bd77.jpg,481.7,166.6
TOTTENHAM,d9bcf32f.jpg,imagens\TOTTENHAM\d9bcf32f.jpg,264.5,267.9
TOTTENHAM,1d61f7d3.jpg,imagens\TOTTENHAM\1d61f7d3.jpg,1971.2,151.3
TOTTENHAM,9892ab05.jpg,imagens\TOTTENHAM\9892ab05.jpg,4010.5,215.2
TOTTENHAM,3527b2fd.jpg,imagens\TOTTENHAM\3527b2fd.jpg,2547.1,192.6
TOTTENHAM,84477a64.jpg,imagens\TOTTENHAM\84477a64.jpg,2781.9,269.9
TOTTENHAM,a8ee20fe.jpg,imagens\TOTTENHAM\a8ee20fe.jpg,2119.6,188.8
TOTTENHAM,0b9a25d5.jpg,imagens\TOTTENHAM\0b9a25d5.jpg,2107.8,184.9
TOTTENHAM,80a22eeb.jpg,imagens\TOTTENHAM\80a22eeb.jpg,3914.8,208.8
TOTTENHAM,54056df0.jpg,imagens\TOTTENHAM\54056df0.jpg,6833.2,220.8
TOTTENHAM,e8833639.jpg,imagens\TOTTENHAM\e8833639.jpg,6380.8,174.9
TOTTENHAM,077404fc.jpg,imagens\TOTTENHAM\077404fc.jpg,384.5,145.2
TOTTENHAM,fcc347c8.jpg,imagens\TOTTENHAM\fcc347c8.jpg,741.8,279.1
TOTTENHAM,00e5daae.jpg,ERRO,0,0
